,tconst,averageRating,numVotes,startYear,runtimeMinutes,genres,titleType,primaryTitle,budget,id,popularity,poster_path,production_countries,revenue,overview,production_companies_name
1727,tt0072080,6.7,3974,1974,84,Comedy,movie,The Return of the Tall Blond Man,0,10939,7.171,/vhcOXRmPcUJHcM21TuMWddCnu2j.jpg,FR,0,"With 'little captain' Cambrai raising serious doubts about the reality of the so-called ""super spy"", Colonel Toulouse kidnaps Christine and forces Francois to play again the character of ""The Tall Blond Man with One Black Shoe"" in some fake adventures. All this to stop the investigation into the death of Colonel Milan.",['Gaumont']
1728,tt0072085,5.6,463,1974,98,"Adventure,Western",movie,Challenge to White Fang,0,106044,3.526,/rxF8LwvuIVLwXTCEtPmof7B6WWl.jpg,"IT, FR, DE",0,"Sequel to Lucio Fulci's first 'White Fang' has the wolf-dog once again trying to stop the villainous Beauty Smith from claiming a recently discovered gold mine in 1899 Yukon, Canada.","['Coralta Cinematografica', 'Les Films Corona', 'Terra-Filmkunst', 'Les Productions Fox Europa', 'Oceania Film', 'Towers of London Productions', 'I.C.I.']"
1729,tt0072097,7.1,815,1974,106,"Comedy,Drama",movie,Romanzo popolare,0,62367,3.494,/e6dS90vxw7zSyCtiheCsAA8AgJA.jpg,IT,0,"50 year old Giulio (Tognazzi) and his 17 year old goddaughter, Vincenzina (Muti) fall madly in love with each other and soon are wed. Unfortunately for Giulio he walks in on his friend and Vincenzina upon a return from a trip. His jealousy and anger get the best of him and he kicks his wife out of the house. Years pass and Giulio decides to rekindle the lover affair with Vincenzina","['Capitolina Produzioni Cinematografiche', 'Les Films Galaxie']"
1730,tt0072131,6.7,902,1974,102,"Drama,Mystery,Thriller",movie,The Secret,0,5901,3.817,/b1jxYs95oDeXNxmi5Oj6au6vSDC.jpg,"FR, IT",0,"A stranger enters into and forever alters the life of a couple. He claims to be pursued by certain authorities who intend to prevent him from disclosing a secret that only he holds, whence the title. Is he lying, or insane - or is he telling the truth? Who, if anyone, is after him? And what *is* - the secret?","['Président Films', 'Valoria Films']"
1731,tt0072131,6.7,902,1974,102,"Drama,Mystery,Thriller",movie,The Secret,0,5901,3.817,/b1jxYs95oDeXNxmi5Oj6au6vSDC.jpg,"FR, IT",0,"A stranger enters into and forever alters the life of a couple. He claims to be pursued by certain authorities who intend to prevent him from disclosing a secret that only he holds, whence the title. Is he lying, or insane - or is he telling the truth? Who, if anyone, is after him? And what *is* - the secret?","['Président Films', 'Valoria Films']"
1732,tt0072131,6.7,902,1974,102,"Drama,Mystery,Thriller",movie,The Secret,0,5901,3.817,/b1jxYs95oDeXNxmi5Oj6au6vSDC.jpg,"FR, IT",0,"A stranger enters into and forever alters the life of a couple. He claims to be pursued by certain authorities who intend to prevent him from disclosing a secret that only he holds, whence the title. Is he lying, or insane - or is he telling the truth? Who, if anyone, is after him? And what *is* - the secret?","['Président Films', 'Valoria Films']"
1733,tt0072131,6.7,902,1974,102,"Drama,Mystery,Thriller",movie,The Secret,0,5901,3.817,/b1jxYs95oDeXNxmi5Oj6au6vSDC.jpg,"FR, IT",0,"A stranger enters into and forever alters the life of a couple. He claims to be pursued by certain authorities who intend to prevent him from disclosing a secret that only he holds, whence the title. Is he lying, or insane - or is he telling the truth? Who, if anyone, is after him? And what *is* - the secret?","['Président Films', 'Valoria Films']"
1734,tt0072131,6.7,902,1974,102,"Drama,Mystery,Thriller",movie,The Secret,0,5901,3.817,/b1jxYs95oDeXNxmi5Oj6au6vSDC.jpg,"FR, IT",0,"A stranger enters into and forever alters the life of a couple. He claims to be pursued by certain authorities who intend to prevent him from disclosing a secret that only he holds, whence the title. Is he lying, or insane - or is he telling the truth? Who, if anyone, is after him? And what *is* - the secret?","['Président Films', 'Valoria Films']"
1735,tt0072131,6.7,902,1974,102,"Drama,Mystery,Thriller",movie,The Secret,0,5901,3.817,/b1jxYs95oDeXNxmi5Oj6au6vSDC.jpg,"FR, IT",0,"A stranger enters into and forever alters the life of a couple. He claims to be pursued by certain authorities who intend to prevent him from disclosing a secret that only he holds, whence the title. Is he lying, or insane - or is he telling the truth? Who, if anyone, is after him? And what *is* - the secret?","['Président Films', 'Valoria Films']"
1736,tt0072142,5.6,350,1972,100,"Comedy,Drama",movie,Le Sex Shop,0,72563,1.605,/sECoIANBueKQjA52htHjvmLFLth.jpg,"DE, FR, IT",0,"On the advice of a friend, Claude, married to the charming Isabelle and father of two, decided to transform his library, hardly flourishing, into a sex shop. This change of activity proves to be very lucrative and sharpens his desire to spice up his married life through various erotic experiences. Claude asks his wife to share with him the audacity he dreams of. Soon, the household meets a dentist and his wife and is engaged, without much success, to new discoveries. Isabelle, full of good will, tries to follow her husband ...","['Les Productions Artistes Associés', 'Renn Productions', 'PEA', 'Regina-Film']"
1737,tt0072204,6.5,2434,1974,120,"Biography,Crime,Drama",movie,Stavisky,0,61296,5.701,/zFY7YNUeGr65fWVdPwxQjoyPmkA.jpg,"FR, IT",0,"Irresistible charm and talent helps Serge Alexandre alias Stavisky, small-time swindler, to make friends with even most influential members of French industrial and political elite during the early 30s. But nothing lasts forever and when his great scam involving hundreds millions of francs gets exposed result is an unprecedented scandal that almost caused a civil war.","['Simar Films', 'Cerito Films', 'Les Films Ariane']"
1738,tt0072204,6.5,2434,1974,120,"Biography,Crime,Drama",movie,Stavisky,0,61296,5.701,/zFY7YNUeGr65fWVdPwxQjoyPmkA.jpg,"FR, IT",0,"Irresistible charm and talent helps Serge Alexandre alias Stavisky, small-time swindler, to make friends with even most influential members of French industrial and political elite during the early 30s. But nothing lasts forever and when his great scam involving hundreds millions of francs gets exposed result is an unprecedented scandal that almost caused a civil war.","['Simar Films', 'Cerito Films', 'Les Films Ariane']"
1739,tt0072204,6.5,2434,1974,120,"Biography,Crime,Drama",movie,Stavisky,0,61296,5.701,/zFY7YNUeGr65fWVdPwxQjoyPmkA.jpg,"FR, IT",0,"Irresistible charm and talent helps Serge Alexandre alias Stavisky, small-time swindler, to make friends with even most influential members of French industrial and political elite during the early 30s. But nothing lasts forever and when his great scam involving hundreds millions of francs gets exposed result is an unprecedented scandal that almost caused a civil war.","['Simar Films', 'Cerito Films', 'Les Films Ariane']"
1740,tt0072230,6.2,178,1974,90,"Crime,Drama",movie,The Suspects,0,12515,1.38,/rgVbCrkA5PUSVRdSxPifhEzPMfU.jpg,"FR, IT",0,"When an American tourist is murdered in the south of France, the police must investigate. In this movie, the police inspector re-creates the girl's journeys through France until the murder is solved. Suspicions are narrowed down to four possible perpetrators early on, and flashbacks illuminate the roles each one played in the girl's vacation.","['Cité Films', 'Compagnia Cinematografica Champion', 'Les Films Concordia', 'Office de Radiodiffusion Télévision Française', 'Télécip']"
1741,tt0072230,6.2,178,1974,90,"Crime,Drama",movie,The Suspects,0,12515,1.38,/rgVbCrkA5PUSVRdSxPifhEzPMfU.jpg,"FR, IT",0,"When an American tourist is murdered in the south of France, the police must investigate. In this movie, the police inspector re-creates the girl's journeys through France until the murder is solved. Suspicions are narrowed down to four possible perpetrators early on, and flashbacks illuminate the roles each one played in the girl's vacation.","['Cité Films', 'Compagnia Cinematografica Champion', 'Les Films Concordia', 'Office de Radiodiffusion Télévision Française', 'Télécip']"
1742,tt0072230,6.2,178,1974,90,"Crime,Drama",movie,The Suspects,0,12515,1.38,/rgVbCrkA5PUSVRdSxPifhEzPMfU.jpg,"FR, IT",0,"When an American tourist is murdered in the south of France, the police must investigate. In this movie, the police inspector re-creates the girl's journeys through France until the murder is solved. Suspicions are narrowed down to four possible perpetrators early on, and flashbacks illuminate the roles each one played in the girl's vacation.","['Cité Films', 'Compagnia Cinematografica Champion', 'Les Films Concordia', 'Office de Radiodiffusion Télévision Française', 'Télécip']"
1743,tt0072243,5.6,193,1975,96,"Comedy,Romance",movie,Serious as Pleasure,0,262118,1.58,/pjB4yVBm9BbrQJXzw0LuioR5ad4.jpg,FR,0,"""In Serieux comme le plaisir, two men and a woman live quite happily together in a romantic liaison. The woman is probably wealthy anyway, so the trio doesn't worry much about money. One day they decide to take a trip in their beat-up car, managing the whole affair in their own special, insouciant manner. They are followed by a suspicious policeman who thinks there's something fishy about this group...""","['Paris-Cannes Productions', 'Dovidis', 'Office de Radiodiffusion Télévision Française']"
1744,tt0072243,5.6,193,1975,96,"Comedy,Romance",movie,Serious as Pleasure,0,262118,1.58,/pjB4yVBm9BbrQJXzw0LuioR5ad4.jpg,FR,0,"""In Serieux comme le plaisir, two men and a woman live quite happily together in a romantic liaison. The woman is probably wealthy anyway, so the trio doesn't worry much about money. One day they decide to take a trip in their beat-up car, managing the whole affair in their own special, insouciant manner. They are followed by a suspicious policeman who thinks there's something fishy about this group...""","['Paris-Cannes Productions', 'Dovidis', 'Office de Radiodiffusion Télévision Française']"
1745,tt0072263,5.7,3442,1974,105,"Crime,Mystery,Thriller",movie,Ten Little Indians,0,4883,9.707,/JoBZj30v380XBiRrYwIhOoGJ1z.jpg,"DE, ES, FR, GB",0,"Ten people are invited to a hotel for a weekend getaway by a Mr. U. N. Owen, who mysteriously isn't in attendance. When the group gets together for their first dinner, a record is played in which Mr. Owen accuses each guest of committing various unpunished crimes, which sets off a series of murders in the hotel.","['Talía Films', 'Corona Filmproduktion', 'Coralta Cinematografica', 'COMECI', 'Oceania Film']"
1746,tt0072305,6.0,935,1974,108,"Comedy,Western",movie,Don't Touch the White Woman!,0,83343,2.047,/q8PACMJp76uH5spodKLIl1HCsH8.jpg,"FR, IT",0,A highly stylized surreal farce about the events leading up to Custer's Last Stand anachronistically reenacted in an urban renewal area in modern Paris.,"['Mara Films', 'Films 66']"
1747,tt0072305,6.0,935,1974,108,"Comedy,Western",movie,Don't Touch the White Woman!,0,83343,2.047,/q8PACMJp76uH5spodKLIl1HCsH8.jpg,"FR, IT",0,A highly stylized surreal farce about the events leading up to Custer's Last Stand anachronistically reenacted in an urban renewal area in modern Paris.,"['Mara Films', 'Films 66']"
1748,tt0072305,6.0,935,1974,108,"Comedy,Western",movie,Don't Touch the White Woman!,0,83343,2.047,/q8PACMJp76uH5spodKLIl1HCsH8.jpg,"FR, IT",0,A highly stylized surreal farce about the events leading up to Custer's Last Stand anachronistically reenacted in an urban renewal area in modern Paris.,"['Mara Films', 'Films 66']"
1749,tt0072305,6.0,935,1974,108,"Comedy,Western",movie,Don't Touch the White Woman!,0,83343,2.047,/q8PACMJp76uH5spodKLIl1HCsH8.jpg,"FR, IT",0,A highly stylized surreal farce about the events leading up to Custer's Last Stand anachronistically reenacted in an urban renewal area in modern Paris.,"['Mara Films', 'Films 66']"
1750,tt0072305,6.0,935,1974,108,"Comedy,Western",movie,Don't Touch the White Woman!,0,83343,2.047,/q8PACMJp76uH5spodKLIl1HCsH8.jpg,"FR, IT",0,A highly stylized surreal farce about the events leading up to Custer's Last Stand anachronistically reenacted in an urban renewal area in modern Paris.,"['Mara Films', 'Films 66']"
1751,tt0072305,6.0,935,1974,108,"Comedy,Western",movie,Don't Touch the White Woman!,0,83343,2.047,/q8PACMJp76uH5spodKLIl1HCsH8.jpg,"FR, IT",0,A highly stylized surreal farce about the events leading up to Custer's Last Stand anachronistically reenacted in an urban renewal area in modern Paris.,"['Mara Films', 'Films 66']"
1752,tt0072305,6.0,935,1974,108,"Comedy,Western",movie,Don't Touch the White Woman!,0,83343,2.047,/q8PACMJp76uH5spodKLIl1HCsH8.jpg,"FR, IT",0,A highly stylized surreal farce about the events leading up to Custer's Last Stand anachronistically reenacted in an urban renewal area in modern Paris.,"['Mara Films', 'Films 66']"
1753,tt0072305,6.0,935,1974,108,"Comedy,Western",movie,Don't Touch the White Woman!,0,83343,2.047,/q8PACMJp76uH5spodKLIl1HCsH8.jpg,"FR, IT",0,A highly stylized surreal farce about the events leading up to Custer's Last Stand anachronistically reenacted in an urban renewal area in modern Paris.,"['Mara Films', 'Films 66']"
1754,tt0072305,6.0,935,1974,108,"Comedy,Western",movie,Don't Touch the White Woman!,0,83343,2.047,/q8PACMJp76uH5spodKLIl1HCsH8.jpg,"FR, IT",0,A highly stylized surreal farce about the events leading up to Custer's Last Stand anachronistically reenacted in an urban renewal area in modern Paris.,"['Mara Films', 'Films 66']"
1755,tt0072305,6.0,935,1974,108,"Comedy,Western",movie,Don't Touch the White Woman!,0,83343,2.047,/q8PACMJp76uH5spodKLIl1HCsH8.jpg,"FR, IT",0,A highly stylized surreal farce about the events leading up to Custer's Last Stand anachronistically reenacted in an urban renewal area in modern Paris.,"['Mara Films', 'Films 66']"
1756,tt0072305,6.0,935,1974,108,"Comedy,Western",movie,Don't Touch the White Woman!,0,83343,2.047,/q8PACMJp76uH5spodKLIl1HCsH8.jpg,"FR, IT",0,A highly stylized surreal farce about the events leading up to Custer's Last Stand anachronistically reenacted in an urban renewal area in modern Paris.,"['Mara Films', 'Films 66']"
